job_id,memory_GB,network_log10_MBps,local_IO_log10_MBps,NFS_IO_log10_MBps,failed
jobID3442298,5.1258,0.1082,0.0994,-3.0000,1
jobID3373393,32.8343,-1.2770,1.1574,-2.9052,0
jobID791742,7.4706,-0.0220,-1.0094,0.2601,0
jobID2272178,7.3722,-1.8754,-0.3084,-3.0000,0
jobID1540733,67.0085,0.0449,0.4374,-2.9731,0
jobID3502629,32.3216,-1.3236,1.0014,-2.9270,0
jobID255082,30.6145,2.2449,0.4650,1.3188,1
jobID1449139,22.7455,-0.0466,0.1293,-3.0000,0
jobID1284172,24.2300,0.5924,0.7196,-3.0000,0
jobID1397355,88.7659,2.7840,-0.5324,1.5895,0
jobID2276832,9.5754,0.5381,0.4602,-3.0000,0
jobID794816,7.4324,-0.4901,-0.4352,-0.2379,0
jobID2266015,9.2669,-0.1968,-0.5422,-1.0621,0
jobID2665190,5.1323,2.6432,-1.4681,-2.5582,0
jobID1266883,10.6378,2.4010,-0.5070,-3.0000,0
jobID194203,14.4863,3.5473,-0.2417,-3.0000,0
jobID1736559,52.3791,3.1273,-0.0757,-3.0000,0
jobID867805,32.3946,-0.3817,-0.2187,-0.7744,0
jobID997107,9.8062,1.2859,0.0642,0.1940,0
jobID3165357,17.6429,-0.4519,0.3809,-1.7174,0
jobID1860831,9.7485,0.4838,-0.0152,-0.5220,1
jobID2112559,22.5432,3.6346,-0.4896,-0.4782,0
jobID611278,29.6368,0.9568,-0.0690,0.8521,0
jobID2034922,81.0753,1.0223,2.1122,-3.0000,0
jobID1751507,61.9021,-1.3058,-0.1767,-3.0000,0
jobID2861374,4.9711,2.2659,-1.4258,-3.0000,0
jobID1262458,66.2124,3.2438,-0.8106,0.6590,0
jobID1830181,83.3995,2.6420,-0.0880,1.7045,0
jobID1844375,21.0766,1.2050,0.5960,0.8539,0
jobID2159750,32.4133,3.6588,-1.1821,-1.3263,0
jobID3513602,7.0928,1.1789,0.7218,-3.0000,0
jobID1052229,32.3501,-0.8481,0.5617,-1.5508,0
jobID2200770,16.3420,-1.6806,-0.9311,-3.0000,0
jobID494471,7.3159,2.9983,-0.5573,-3.0000,0
jobID2413415,14.9158,-1.4500,0.2889,-3.0000,0
jobID1099009,146.2481,1.6634,-0.1448,1.6319,0
jobID2112382,23.5029,3.3555,-0.8195,-3.0000,1
jobID1948545,15.4484,1.0913,-0.3512,0.8738,0
jobID3638678,34.8569,-1.3117,0.8665,-2.9137,0
jobID264589,30.0323,2.7017,-0.6660,1.5094,0
jobID443090,7.3710,-0.6912,-1.1949,-0.4244,0
jobID21554,14.2593,3.0656,-0.8176,-3.0000,1
jobID921052,29.6583,2.7750,-0.0280,2.2604,0
jobID3551015,5.1144,2.6760,-0.7931,-2.5029,0
jobID685352,7.6166,1.2748,0.5510,-1.1116,0
jobID1949622,10.4873,3.7036,-1.3027,-1.3955,0
jobID1239952,7.9375,2.1712,-0.7088,-0.3128,0
jobID1730016,8.3536,-0.5063,-0.7805,-3.0000,0
jobID1405009,24.1068,3.3531,-0.8274,-1.6720,0
jobID3325095,10.6191,0.3183,0.2480,-3.0000,0
jobID111504,58.6052,2.6931,-0.1313,2.8340,0
jobID3011302,10.1182,-0.4921,0.2938,-3.0000,0
jobID699732,7.7143,1.1380,-0.8005,-2.7974,0
jobID767023,14.9209,3.1822,-1.0392,-3.0000,0
jobID1240519,7.6675,2.2563,-0.8379,-0.2449,0
jobID916252,64.7464,3.6708,-0.3260,-3.0000,0
jobID1950073,67.9021,-1.1397,0.4839,-2.9889,0
jobID2864293,10.0854,-1.2265,0.0990,-3.0000,0
jobID1737126,7.8978,-0.7119,-0.5850,-1.4207,0
jobID424084,7.4891,-1.3707,-0.8141,-3.0000,0
jobID2658330,10.8110,2.6630,-0.3311,-0.0013,0
jobID530638,15.0508,-0.8775,-0.9736,-3.0000,0
jobID2308112,9.8185,-1.0939,0.8984,-3.0000,0
jobID2013243,68.1033,2.9527,-0.7810,-3.0000,0
jobID1569373,22.9617,2.8798,0.2858,-3.0000,0
jobID1211203,22.5568,2.6302,-0.6737,2.6149,0
jobID3438222,12.4160,2.5257,-0.2124,0.8646,1
jobID1528067,44.3400,2.1517,-0.0245,-3.0000,0
jobID806307,14.4835,-1.7468,0.1001,-3.0000,0
jobID2271616,3.6862,0.2977,-0.6137,-2.9933,0
jobID1967866,64.0075,2.6388,0.8371,2.7662,0
jobID2004452,9.4853,0.4821,-0.7371,0.1834,0
jobID1347593,10.1032,0.5530,0.6212,0.0189,0
jobID1784249,32.6659,1.9779,-0.9418,-3.0000,0
jobID1918112,54.5177,3.1746,-0.4056,-3.0000,0
jobID3074601,32.6631,-1.1356,0.8125,-2.9388,0
jobID1747313,7.4030,-0.0367,0.4067,-3.0000,0
jobID158843,14.6566,0.0206,-0.9394,-3.0000,0
jobID855649,7.3354,2.9862,-0.9082,-3.0000,0
jobID1588183,8.0249,-2.2317,0.0700,-3.0000,0
jobID1849069,9.6957,0.4191,0.5826,0.0560,0
jobID1377473,154.9772,-1.2402,1.5532,-3.0000,0
jobID376285,22.1968,2.9890,-0.7058,-3.0000,1
jobID2265384,15.6791,2.7763,-0.3967,2.3293,0
jobID2663453,5.0126,2.6209,-1.3659,-2.6506,0
jobID1229057,22.3672,0.1862,-0.5496,-3.0000,0
jobID1185950,10.2578,2.7066,-1.0918,0.5399,0
jobID1665130,38.3192,3.2420,-0.8166,-3.0000,0
jobID895687,45.3066,2.6754,-1.0957,-2.9818,0
jobID3509230,5.0641,0.5881,0.6455,-3.0000,1
jobID2208713,9.9100,0.2573,-0.3102,-3.0000,1
jobID3300014,38.0167,3.5938,-0.4419,-3.0000,0
jobID686484,22.3499,3.1313,-0.7058,-3.0000,0
jobID415573,45.7996,3.4994,0.2676,-3.0000,0
jobID1292642,65.5733,3.4336,0.2436,-3.0000,0
jobID1402218,56.6241,3.2882,-0.9000,-3.0000,0
jobID1780649,7.7102,0.8386,-0.3317,0.1611,0
jobID296354,15.4273,2.6609,-0.4467,0.9989,0
jobID2813888,10.1791,0.0741,0.9521,-1.8209,0
jobID487517,14.2758,3.1210,-0.7449,-3.0000,0
jobID1816679,19.6116,-0.1247,-0.2262,-0.1479,0
jobID470866,7.5073,0.1780,-0.3996,-0.5758,0
jobID480794,11.1396,-1.0605,1.4532,-3.0000,0
jobID624620,11.3427,1.0356,0.1933,-3.0000,0
jobID1620516,71.4096,-1.6050,-0.2308,-3.0000,0
jobID527572,7.3025,2.8238,-0.9078,-3.0000,0
jobID224281,78.9723,3.5842,-0.1052,-3.0000,0
jobID1115974,10.0271,0.4217,0.2200,-0.0411,0
jobID1348492,10.0809,0.4129,0.3412,-0.1385,0
jobID3546060,4.9684,2.5469,-0.5498,-2.9102,0
jobID610198,15.1254,2.7920,-0.8497,-3.0000,0
jobID2480725,45.3577,1.7172,-0.3932,1.2855,0
jobID458139,31.4247,2.7415,-0.4887,1.4968,0
jobID1434568,32.5217,3.4053,-0.8906,-3.0000,0
jobID2002158,10.4887,0.5228,0.3241,0.0426,0
jobID3145386,5.0287,2.5375,-1.4265,-3.0000,0
jobID3502283,7.6160,2.0936,-1.1570,-0.4215,0
jobID2153308,20.0479,2.1388,0.0849,2.0950,0
jobID570918,7.6053,-1.1437,-1.2567,-1.5265,0
jobID398749,7.5191,-0.8035,-1.0058,-0.5219,0
jobID1002238,9.6865,0.4716,0.2827,0.1699,0
jobID1022900,44.7188,3.0390,-0.2750,-3.0000,0
jobID1288756,24.1407,3.9445,-0.9445,-3.0000,0
jobID311656,7.6065,-1.7010,-0.4216,-3.0000,0
jobID1110277,24.7286,-1.3962,0.3732,-3.0000,0
jobID3284532,42.5088,3.7870,-0.7952,-2.9713,0
jobID777699,7.2751,3.0086,-0.3939,-2.9633,0
jobID2049210,44.1533,3.0888,-0.9444,-3.0000,0
jobID2850142,15.8016,1.3703,1.7527,0.2763,0
jobID1358749,24.0920,0.3755,-0.5818,0.3191,0
jobID648480,15.7558,-1.3441,-0.5198,-3.0000,0
jobID3510799,5.2094,1.1426,0.6947,-3.0000,0
jobID12604,18.8546,-0.1132,0.4774,-3.0000,0
jobID2906356,12.3195,-0.1679,-0.8794,-1.4891,0
jobID1566620,88.0954,-1.5483,0.6109,-3.0000,0
jobID3044092,22.3266,2.4420,-0.4317,1.5251,0
jobID2189362,20.8360,3.1142,-0.9756,-3.0000,0
jobID265729,14.5588,2.6885,-0.9594,0.9953,0
jobID3540243,5.0761,2.6315,-1.2903,-2.5694,0
jobID519239,60.5428,-0.7085,-0.3699,-3.0000,0
jobID3511376,5.1418,0.6311,0.6347,-3.0000,1
jobID2369101,17.4236,1.3867,-0.5978,-3.0000,0
jobID425450,59.2264,3.0450,0.0629,2.2793,0
jobID661990,14.7947,-1.2938,-0.0367,-1.2723,0
jobID1114776,23.9823,0.5269,0.1102,0.4498,0
jobID276921,29.2835,1.3251,0.0872,3.1965,0
jobID1269695,10.9248,2.5654,-1.3880,-3.0000,0
jobID1325411,16.4792,0.4881,-0.1868,-0.8586,0
jobID337675,14.5835,2.4408,-0.1513,-3.0000,1
jobID1619844,76.7577,3.2469,-1.1820,-3.0000,0
jobID2582931,33.6129,-1.0620,0.1342,-2.9937,0
jobID168319,29.3293,2.7387,-0.3963,1.9181,0
jobID893794,67.2604,-0.6880,0.8694,-3.0000,0
jobID680555,12.5540,2.2976,-0.1467,2.2856,0
jobID1882408,10.4524,0.9231,0.5365,-3.0000,0
jobID776858,15.1277,2.1971,-0.7423,1.6793,0
jobID2274410,66.2440,3.8557,-0.7243,-0.8738,0
jobID450318,22.4739,2.7115,-0.4699,1.7857,0
jobID11716,19.2952,3.1269,0.3747,-3.0000,0
jobID3545173,5.1119,2.5822,-1.1630,-2.6154,0
jobID1827284,23.5018,2.9358,-0.5023,-3.0000,0
jobID1533910,9.8227,0.5957,0.4561,-0.0327,0
jobID3353220,32.4296,-1.2402,1.0926,-2.9051,0
jobID1770029,19.6176,-0.9143,1.1305,-3.0000,0
jobID588285,38.2187,0.1330,1.5814,-3.0000,0
jobID186676,7.3374,2.7483,-0.0836,-3.0000,0
jobID2048978,44.3636,2.8713,-0.8706,-3.0000,0
jobID2843046,5.2325,2.6417,-0.4466,1.9301,0
jobID1640295,9.8751,0.5559,0.5657,0.2535,0
jobID324587,15.0623,-0.0624,0.1364,-3.0000,0
jobID1332195,19.8622,-2.1146,-0.5729,-3.0000,0
jobID3397237,10.1169,2.7197,-0.7305,1.2403,0
jobID2034718,7.8483,2.2558,-0.2658,0.9060,0
jobID167053,7.3924,1.3904,-0.9670,1.5446,0
jobID1827058,24.1652,3.3550,-0.5817,-1.2880,0
jobID3512782,5.0119,0.5909,0.5988,-3.0000,1
jobID997832,10.0523,1.1801,-0.2483,0.1396,0
jobID2225073,12.5145,2.5884,-1.0471,-3.0000,0
jobID2287982,8.0207,-0.6106,-0.3782,-3.0000,1
jobID253071,22.5901,-1.7907,0.6912,-3.0000,0
jobID831060,15.2704,0.7274,0.5996,-3.0000,0
jobID3084858,4.9871,1.1427,0.7139,-3.0000,0
jobID2222928,20.2494,2.3878,-0.5509,-3.0000,1
jobID1412843,24.8051,0.5472,0.8501,-3.0000,0
jobID165278,14.7023,0.4527,-0.8568,-3.0000,0
jobID3508637,5.1514,1.1413,0.6506,-3.0000,0
jobID3328296,4.9644,2.7956,-1.5224,-3.0000,0
jobID1100716,54.6811,0.7336,1.0193,-3.0000,0
jobID2661597,4.9729,2.8823,0.2907,-1.6245,0
jobID3548632,5.0694,2.5666,-1.4286,-0.9017,0
jobID3505877,32.7020,-1.5567,0.6469,-2.9596,0
jobID350287,7.3541,-2.1294,-1.1595,-3.0000,0
jobID321535,14.7894,0.0330,0.1785,-3.0000,0
jobID3143486,4.9739,2.6110,-1.2307,-3.0000,0
jobID1340918,111.3637,1.5285,0.0963,-3.0000,0
jobID829594,7.2495,2.8821,0.2756,-1.6131,0
jobID1438269,9.9987,0.3825,0.5205,0.0591,0
jobID587806,58.6930,3.8020,0.1591,-3.0000,0
jobID806366,7.3214,3.0193,-1.0145,-3.0000,0
jobID1984750,66.0670,-1.1316,-0.8326,-3.0000,0
jobID456472,8.0425,0.5843,0.8218,-3.0000,0
jobID1954629,9.9530,1.5841,-0.9603,1.5417,0
jobID3545645,4.9613,2.3544,-0.9731,-0.3554,0
jobID1316241,12.6736,2.0545,-1.0130,0.4944,0
jobID3550778,5.0838,2.5717,-0.8763,-2.6423,0
jobID876971,64.9253,-1.2946,-0.3733,-3.0000,0
jobID1957504,7.7069,0.4892,-0.3134,-1.3778,0
jobID920499,90.6483,0.6456,-0.1231,-3.0000,0
jobID1848237,9.6687,0.5517,0.4697,0.0004,0
jobID2219625,20.0869,-1.4151,0.6478,-3.0000,0
jobID1107884,7.3584,-1.3711,0.8473,-3.0000,0
jobID2293094,8.0518,0.5836,0.7649,-3.0000,0
jobID597294,112.4687,3.3205,0.4947,-3.0000,0
jobID701711,16.5063,-1.0989,1.1008,-3.0000,0
jobID511794,58.6528,2.6825,-0.0953,2.6332,0
jobID1463061,7.6308,-0.8565,0.2707,-3.0000,0
jobID1956157,9.8206,-1.3662,-1.1880,-3.0000,0
jobID1603337,19.3204,2.2277,-0.8319,2.2193,0
jobID2584405,33.6339,-1.2430,0.8784,-2.9175,0
jobID3084466,5.1561,1.1783,0.7197,-3.0000,0
jobID1292526,64.3254,0.3875,-0.1146,-3.0000,0
jobID1047209,32.4925,2.7412,0.2173,1.6204,0
jobID238092,15.0071,-0.9125,0.9527,-3.0000,0
jobID2660325,4.9780,2.6389,-0.6550,-2.9050,0
jobID1024113,42.4860,-0.5211,-0.3334,-2.1490,0
jobID265023,55.2141,3.4176,0.1644,1.9276,0
jobID1294165,55.5115,0.3086,-0.6509,0.2890,0
jobID3603733,32.1835,-1.2377,0.9802,-2.8884,0
jobID2661513,5.3009,2.4713,0.3827,-0.8795,0
jobID408677,18.4872,-0.6304,-0.2473,-1.0525,0
jobID312087,22.0052,-1.7388,0.3872,-3.0000,1
jobID662190,7.4935,-2.1597,0.3226,-3.0000,0
jobID3541916,5.0829,2.6193,-0.9506,-2.5820,0
jobID1641316,9.8935,1.6325,-1.0047,1.5903,0
jobID1721886,24.4706,3.7143,-1.0062,-3.0000,0
jobID3354929,15.8041,3.6903,-0.6215,-3.0000,0
jobID1405043,23.7317,3.4914,-0.4944,-3.0000,1
jobID3540878,5.0481,2.4993,-1.1973,-2.5794,0
jobID633988,15.4694,0.6127,0.2241,-3.0000,0
jobID2253896,20.4276,3.1109,-1.1169,-3.0000,0
jobID1761414,14.4036,1.3811,0.1592,-3.0000,0
jobID762908,29.4652,1.7371,-0.6705,-3.0000,0
jobID1228368,55.9647,0.3208,0.6106,-3.0000,0
jobID2189620,87.7984,3.2681,-0.3952,-1.5944,0
jobID2735346,7.4850,1.9468,-1.0665,2.1476,0
jobID637868,30.2625,-1.5708,-0.1804,-3.0000,0
jobID1225508,44.5788,2.5225,-1.1508,-2.8619,0
jobID855978,10.9450,3.2153,-0.6732,-3.0000,0
jobID3539849,5.0079,2.6299,-1.4196,-2.6219,0
jobID3060555,20.4088,3.1073,-1.4090,-2.2041,0
jobID1942408,7.3092,-0.2231,0.7257,-3.0000,0
jobID1188345,19.9212,-1.8011,-0.0485,-3.0000,0
jobID731967,22.6689,2.6334,0.0226,2.0180,0
jobID2583957,34.0083,-1.2059,1.0272,-2.9109,0
jobID3442581,4.9584,0.1114,0.2059,-3.0000,1
jobID2054651,56.5981,0.3572,0.6723,-3.0000,0
jobID2970124,10.6403,2.4594,-0.5906,-0.5007,0
jobID1770015,9.4465,2.2361,-1.4565,-1.3529,0
jobID512669,25.7431,3.3951,-0.7225,-3.0000,0
jobID1443213,56.4011,0.8400,-0.1042,-3.0000,0
jobID404703,11.2710,-0.4484,-0.6477,-3.0000,0
jobID1698098,22.3514,0.2651,-0.4734,-3.0000,0
jobID408178,30.4809,3.0204,0.3132,-2.3314,0
jobID1254415,24.2781,2.4566,-0.0973,-0.7088,1
jobID456495,19.5079,-0.5318,-0.7719,-0.5631,0
jobID1270874,10.9929,2.6137,-1.3257,-3.0000,0
jobID3539891,5.4174,2.5639,-1.2378,-2.6848,0
jobID324396,24.8079,-1.1410,-0.6102,-3.0000,0
jobID512440,22.0688,0.2272,0.5071,-3.0000,0
jobID1170760,9.8657,0.5381,0.2307,-0.1236,0
jobID1001589,10.2258,1.9093,0.4378,0.8924,0
jobID648913,15.8452,-0.1011,0.1367,-3.0000,0
jobID189291,36.2891,-1.4897,-0.3992,-3.0000,0
jobID3374049,32.3656,-1.2367,1.1671,-2.9097,0
jobID3443462,4.9371,0.0955,0.1870,-3.0000,1
jobID401797,23.6241,3.3547,-0.2821,-0.4557,0
jobID1450836,312.6461,-0.9255,-0.1804,-3.0000,0
jobID2368289,11.6398,1.5576,0.7586,-2.9862,1
jobID474882,14.6770,2.7408,-0.7738,-3.0000,1
jobID1934105,52.4807,-1.3176,0.9600,-3.0000,0
jobID1739306,34.0510,2.3877,-0.4721,1.7132,0
jobID1971125,8.2808,2.0954,-0.3805,0.7966,0
jobID490652,31.9037,2.7488,-0.6186,1.5497,0
jobID1466326,7.7038,-1.4535,-1.0826,-1.8363,0
jobID5422,19.2211,2.7269,-0.6972,1.1705,0
jobID849284,7.0647,2.0358,-0.3270,0.7966,1
jobID1946979,269.5950,3.1294,0.8705,-0.9632,0
jobID1543051,40.7643,2.8120,-0.1852,1.5341,0
jobID3327857,16.1910,0.6482,0.2160,-0.9348,0
jobID1240819,7.7588,2.0179,-0.1808,0.3276,0
jobID1529517,29.3474,2.4598,-0.0073,-0.9553,0
jobID520050,14.8990,2.7006,-0.7842,0.8415,0
jobID469873,7.3376,-1.3120,-0.9962,-1.3078,0
jobID377575,11.8786,0.9767,-0.0406,-3.0000,0
jobID1164308,119.9840,1.0338,0.1519,-0.2872,1
jobID814699,14.9983,3.8648,-0.8999,-0.3976,0
jobID1765851,29.5360,3.2468,-0.6794,-3.0000,0
jobID1317066,8.2390,1.6725,-0.9124,0.1885,0
jobID1147492,31.7141,3.6217,-0.5640,-3.0000,0
jobID855589,7.8927,-1.6806,-0.3302,-3.0000,0
jobID2178981,31.4728,2.9726,0.1619,-3.0000,0
jobID1639435,9.8535,0.7254,0.1391,0.4180,0
jobID563364,7.9487,-1.4048,-0.5057,-3.0000,0
jobID2348693,9.8187,0.5282,0.2839,-3.0000,0
jobID2217505,23.4878,3.4814,-0.5666,-3.0000,0
jobID982325,44.3194,-1.7386,-0.6534,-2.1455,0
jobID2290971,34.2934,2.7194,-0.6094,1.5391,0
jobID622861,23.3023,1.7994,0.3987,0.6284,0
jobID1209329,10.1691,2.5544,-0.7568,2.5390,0
jobID278697,18.3971,2.7386,-0.2232,2.7245,0
jobID996414,10.1916,0.6764,0.2318,-0.2711,1
jobID640437,14.9614,2.8458,-0.6585,-3.0000,1
jobID2079435,67.6944,3.3689,0.0130,-1.8314,0
jobID794764,7.3003,-0.0266,-0.6056,-0.6435,0
jobID2108256,22.2149,-0.8618,0.3304,-3.0000,0
jobID2151213,20.3524,2.1554,-0.2450,-3.0000,0
jobID3212015,15.7529,3.1482,-0.7891,-1.1791,1
jobID1027692,158.5652,3.6377,-1.0128,-2.0834,0
jobID504469,7.4233,3.0130,-0.4901,-3.0000,0
jobID3509309,4.9481,1.3890,-0.6865,-3.0000,0
jobID228477,45.9938,3.3974,-0.1303,-3.0000,0
jobID369758,29.8775,2.8155,-0.2558,-1.9022,0
jobID681395,14.3749,-1.2777,0.4323,-3.0000,0
jobID1969874,227.4988,-0.5221,1.5567,-3.0000,0
jobID1384278,32.0612,3.6153,-0.6207,-3.0000,0
jobID546717,21.9641,-1.6607,-0.6942,-3.0000,0
jobID3502536,32.3205,-1.3025,0.8057,-2.9270,0
jobID1022918,32.3677,1.8374,-1.0593,-3.0000,0
jobID685464,15.2447,-1.9481,0.2498,-3.0000,0
jobID391470,78.2700,0.1767,0.6583,-3.0000,1
jobID638346,14.9790,1.5466,0.6627,0.0806,0
jobID816515,22.7575,-0.9789,1.0822,-3.0000,1
jobID2336775,8.3843,-1.6745,-0.6914,-1.9135,0
jobID1221649,44.8372,2.6178,-1.1410,-2.8454,0
jobID673816,11.2557,-0.6627,-0.5899,-0.4528,0
jobID515146,14.9049,0.5466,-0.5678,0.5443,0
jobID1270936,31.5078,2.3147,-0.5418,0.8728,0
jobID1514384,131.3056,3.3442,0.2978,-3.0000,0
jobID632512,22.4749,0.8804,0.2792,-3.0000,0
jobID306413,29.8005,1.0955,0.0996,0.9811,0
jobID1240480,7.8177,2.1550,-0.6325,-0.3666,0
jobID1161231,24.3187,3.1441,-0.7999,-1.3084,1
jobID2457281,21.1468,3.1092,-0.6930,-3.0000,0
jobID321521,15.1774,-0.8964,0.0067,-3.0000,0
jobID763317,16.0187,0.6858,0.0024,-3.0000,0
jobID683006,7.4821,3.0088,-0.6973,-3.0000,0
jobID425294,17.9090,2.7141,0.9688,1.3672,0
jobID557844,22.4110,-1.6811,0.8402,-3.0000,0
jobID1882488,10.1968,2.6183,-1.2357,-3.0000,0
jobID855702,7.3434,2.9957,-0.8470,-3.0000,0
jobID2440110,8.2170,-0.3505,-0.3024,-3.0000,0
jobID2225472,10.3547,2.6738,-0.5691,-3.0000,0
jobID1697059,7.6141,1.0424,-0.0388,0.9390,0
jobID3176265,5.1437,1.1794,0.7291,-3.0000,0
jobID272757,117.2892,-0.4043,1.7601,-3.0000,0
jobID1969260,53.7131,-1.3242,-0.8026,-3.0000,0
jobID990397,41.8494,0.3440,0.3773,-3.0000,0
jobID1134685,12.2624,2.6880,-0.8320,-0.8080,0
jobID2075133,10.0182,0.1889,0.2137,-0.0822,0
jobID2236627,59.1741,-0.3131,0.0655,-3.0000,0
jobID3091596,5.0068,0.5895,0.6819,-3.0000,1
jobID226535,22.4870,3.1141,0.4387,-3.0000,0
jobID528370,30.1051,2.8170,-0.5107,-1.9022,0
jobID2266469,17.7029,-0.7177,-0.9922,-1.4687,0
jobID700345,7.8792,-0.9639,-0.5119,-3.0000,0
jobID280785,22.2837,-1.0989,0.7560,-3.0000,0
jobID366171,15.5089,0.6142,0.5310,-3.0000,0
jobID850421,12.2399,1.7878,0.0549,-3.0000,0
jobID752074,31.8002,1.1530,0.0171,-3.0000,0
jobID2491286,10.4969,0.0789,-0.8550,-0.2203,0
jobID787283,7.2031,2.1847,-0.7157,-3.0000,0
jobID96058,29.2666,1.4186,0.8882,-3.0000,1
jobID3083842,5.1089,0.1132,0.2341,-3.0000,1
jobID2669352,38.0022,-1.2535,0.9750,-2.9241,0
jobID177051,7.1873,0.9683,0.2697,0.9574,0
jobID1964456,15.6776,3.2202,-1.0270,-3.0000,0
jobID1464333,92.7066,0.1303,-0.1484,-3.0000,0
jobID273584,7.6798,-0.4548,-0.6167,-3.0000,0
jobID3396487,33.1945,-1.2959,0.9517,-2.9137,0
jobID402250,24.1563,3.5267,-0.8038,-2.4397,0
jobID476226,79.6366,-0.8972,0.2301,-3.0000,0
jobID772636,7.4516,2.9645,0.1347,-3.0000,0
jobID399197,7.1637,-0.2901,-1.2782,-0.0181,0
jobID2352429,10.2681,-0.6229,-0.6570,-3.0000,0
jobID1606187,9.8204,0.4878,0.2076,-0.1031,0
jobID898828,10.6134,2.5402,-0.9472,-0.5467,0
jobID3140018,4.9568,-0.5298,-0.0568,-3.0000,0
jobID2359587,63.7984,3.2197,-0.1411,-1.8021,0
jobID159455,21.7352,-1.3799,0.6377,-3.0000,0
jobID3636419,35.7079,-1.2731,1.1516,-2.9051,0
jobID841581,7.3771,-2.1633,-1.1057,-3.0000,0
jobID1628042,53.1673,-1.5836,-0.3975,-3.0000,0
jobID2210224,23.0532,3.0486,-0.8330,-1.5552,0
jobID1740673,7.8703,2.0954,-1.0182,-1.6253,0
jobID1997854,9.4527,0.4831,0.2029,0.0039,0
jobID1340637,24.9461,0.3626,0.3175,0.6829,0
jobID493640,7.3495,2.9171,-0.5486,-3.0000,0
jobID3469559,19.9832,2.8337,-0.3685,1.9410,0
jobID10737,31.9767,1.6244,-0.3178,-3.0000,0
jobID1108513,71.6246,3.1617,-0.4943,-3.0000,0
jobID1494831,24.7656,0.1511,0.1563,0.1127,0
jobID3457323,15.0936,2.7615,-0.7445,1.8777,0
jobID545463,30.5489,2.8443,-0.2194,0.9488,0
jobID126056,7.3314,-0.0137,-0.8075,-3.0000,0
jobID1108987,22.5452,3.2848,-0.9127,-0.9600,1
jobID3635175,5.1333,-2.6181,-0.0828,-3.0000,0
jobID3636444,35.7342,-1.2538,1.0558,-2.9051,0
jobID2666431,15.2278,0.5021,0.6599,-1.0118,0
jobID616080,29.4080,2.6812,-0.0511,2.0688,0
jobID137418,8.3074,2.8873,-0.7231,2.5256,0
jobID822786,7.6905,0.5940,0.0284,-3.0000,0
jobID1917243,18.3694,-0.8958,1.0629,-3.0000,0
jobID480250,15.0340,-1.7875,0.2541,-3.0000,0
jobID1185528,9.6175,-2.2095,-0.2120,-3.0000,0
jobID2276997,9.7679,-2.2933,-0.2290,-3.0000,0
jobID231348,15.0217,0.3751,0.5471,-3.0000,0
jobID2840523,12.2428,2.4580,-0.6415,-3.0000,0
jobID1623888,55.4179,2.1862,0.1821,2.2734,1
jobID914353,14.7446,2.6764,-0.2536,1.5318,0
jobID2048634,65.7891,2.8799,-0.4483,1.9802,0
jobID1271627,10.3313,2.5925,-0.8024,-3.0000,0
jobID2585083,26.4207,2.1294,1.2295,-3.0000,1
jobID1398505,66.8813,2.9948,-0.1493,2.0016,0
jobID534676,19.3561,-0.0104,-0.6841,-0.0729,0
jobID1545935,19.8094,2.4197,0.0877,-3.0000,0
jobID1409527,49.8198,-1.5005,-0.5907,-3.0000,0
jobID3019762,14.8648,3.5492,-1.0803,-3.0000,0
jobID1798783,30.3393,3.2456,-0.4961,-3.0000,0
jobID1747817,19.7955,0.5697,-0.2779,0.1320,0
jobID1419168,15.6249,-1.4564,0.1904,-3.0000,0
jobID278971,7.2393,2.5153,-1.2485,-3.0000,0
jobID2283905,42.9117,3.2026,-0.7164,-3.0000,0
jobID553627,7.4480,0.4419,-0.1203,-0.5648,1
jobID241760,7.4318,1.9369,-0.5921,-3.0000,0
jobID338473,20.5471,2.6296,-0.6219,0.9018,0
jobID2873884,14.9508,2.7106,-0.8483,1.2799,0
jobID3495687,5.1401,2.6646,-1.0919,-2.5859,0
jobID2437543,7.7444,2.8167,-1.2054,-3.0000,0
jobID442631,23.8998,-2.1419,-1.5383,-3.0000,0
jobID648649,15.6819,0.9518,1.0651,-3.0000,0
jobID1002114,9.7994,0.4619,0.5025,0.1613,0
jobID26401,7.8528,-2.3540,0.0617,-3.0000,0
jobID2535609,9.9725,2.8602,-0.3033,-1.3921,1
jobID1537322,15.3904,-2.0824,-0.2649,-3.0000,0
jobID1696595,20.2278,2.6354,-0.9809,2.6265,0
jobID1851461,9.9446,3.2925,0.7204,-1.2257,0
jobID165718,29.2233,3.6235,-0.3765,-3.0000,0
jobID1670245,27.5404,0.4535,-0.1094,0.3753,0
jobID1240535,7.7602,2.3176,-0.4811,-0.1897,0
jobID1531728,10.0443,0.7340,0.6782,0.3949,0
jobID1002723,59.1460,2.1434,0.3287,-3.0000,0
jobID467520,24.1244,3.2332,-0.4837,-1.2109,1
jobID2318871,304.5500,-0.8208,1.4096,-3.0000,0
jobID3395574,12.1353,3.1023,-1.5066,-3.0000,0
jobID2444154,10.8674,1.8384,-0.8135,1.4793,0
jobID2130047,76.9730,0.8815,-0.0768,-3.0000,0
jobID3589811,15.0459,2.9634,-0.4876,1.9712,0
jobID984008,151.7703,3.2368,-0.3085,-2.9659,0
jobID154712,7.1650,2.8588,-0.6988,-3.0000,0
jobID398938,7.3638,-0.0680,-0.6600,-0.3219,0
